RES,POW,TotalFlow
1210006,1212011,20
1210006,1212014,30
1210008,1208008,65
1210008,1209034,395
1210008,1210001,595
1210008,1210002,25
1210008,1210003,75
1210008,1210006,3050
1210008,1210008,2345
1210008,1210012,80
1210008,1211006,25
1210008,1211012,25
1210008,1211014,105
1210008,1212001,25
1210008,1212004,20
1210008,1212006,45
1210008,1212009,45
1210008,1212011,40
1210008,1212014,45
1210012,1209034,55
1210012,1210001,55
1210012,1210006,255
1210012,1210008,350
1210012,1210012,195
1210012,1211006,25
1211001,1211001,125
1211001,1211002,90
1211001,1211011,130
1211001,1211012,20
1211002,1211001,30
1211002,1211002,175
1211002,1211006,25
1211002,1211011,20
1211006,1209034,25
1211006,1211001,35
1211006,1211002,75
1211006,1211006,905
1211006,1211009,75
1211006,1211011,660
1211006,1211012,160
1211006,1211014,55
1211006,1307022,20
1211009,1209034,35
1211009,1211006,185
1211009,1211009,195
1211009,1211011,1065
1211009,1211012,105
1211009,1211014,80
1211009,1307009,45
1211009,1307022,35
1211009,1307045,30
1211011,1209034,30
1211011,1210006,40
1211011,1211006,180
1211011,1211009,215
1211011,1211011,2440
1211011,1211012,80
1211011,1211014,35
1211011,1307009,110
1211011,1307012,30
1211011,1307022,65
1211012,1211006,50
1211012,1211009,20
1211012,1211011,50
1211012,1211012,180
1211012,1211014,45
1211014,1209034,60
1211014,1210001,25
1211014,1210006,55
1211014,1210008,85
1211014,1211006,50
1211014,1211009,30
1211014,1211011,80
1211014,1211012,90
1211014,1211014,735
1212001,1209034,50
1212001,1210006,70
1212001,1210008,95
1212001,1212001,365
1212001,1212004,395
1212001,1212006,195
1212001,1212008,40
1212001,1212009,170
1212001,1212011,100
1212001,1212014,270
1212001,1212016,20
1212001,1214001,30
1212001,4816037,20
1212004,1212001,140
1212004,1212004,415
1212004,1212006,100
1212004,1212009,75
1212004,1212011,35
1212004,1212014,170
1212004,1212016,25
1212006,1209034,30
1212006,1210006,65
1212006,1210008,20
1212006,1212001,65
1212006,1212004,75
1212006,1212006,370
1212006,1212008,95
1212006,1212009,350
1212006,1212011,105
1212006,1212014,810
1212006,1212016,30
1212006,1214001,25
1212006,1214002,20
1212008,1209034,20
1212008,1212001,30
1212008,1212004,30
1212008,1212006,195
1212008,1212008,200
1212008,1212009,265
1212008,1212011,70
1212008,1212014,360
1212008,1212016,30
1212009,1209034,30
1212009,1212001,20
1212009,1212004,30
1212009,1212006,190
1212009,1212008,40
1212009,1212009,445
1212009,1212011,90
1212009,1212014,570
1212011,1209034,65
1212011,1210006,40
1212011,1212001,50
1212011,1212004,110
1212011,1212006,360
1212011,1212008,55
1212011,1212009,435
1212011,1212011,355
1212011,1212014,1080
1212011,1212016,90
1212011,1214001,35
1212011,1214002,65
1212011,4816037,20
1212014,1209034,75
1212014,1210006,50
1212014,1212001,35
1212014,1212004,80
1212014,1212006,310
1212014,1212008,30
1212014,1212009,630
1212014,1212011,160
1212014,1212014,1690
1212014,1212016,50
1212014,1214002,35
1212016,1212004,30
1212016,1212006,115
1212016,1212009,100
1212016,1212011,30
1212016,1212014,375
1212016,1212016,90
1212019,1212001,45
1212019,1212014,20
1213001,1209034,30
1213001,1213001,395
1213001,1213004,25
1213001,1214001,30
1213001,1214002,85
1213004,1213001,20
1213004,1213004,670
1213004,1214001,40
1213004,1214002,50
1213004,1214006,45
1213004,1215001,20
1213004,1215002,45
1213008,1213008,60
1213008,1215002,110
1213008,1216006,25
1214001,1209034,60
1214001,1210008,20
1214001,1212006,25
1214001,1212009,20
1214001,1212011,35
1214001,1212014,35
1214001,1213001,55
1214001,1213004,25
1214001,1214001,580
1214001,1214002,1770
1214001,1214006,305
1214001,1215001,20
1214001,1215002,60
1214001,4816037,20
1214002,1209034,25
1214002,1214001,235
1214002,1214002,1175
1214002,1214006,110
1214002,1215002,45
1214006,1209034,70
1214006,1212014,20
1214006,1213004,95
1214006,1213008,80
1214006,1214001,315
1214006,1214002,905
1214006,1214006,475
1214006,1215001,40
1214006,1215002,230
1214006,1216006,40
1214006,4816037,30
1214010,1214010,60
1215001,1213008,25
1215001,1215001,135
1215001,1215002,445
1215001,1215006,125
1215001,1216001,20
1215001,1216006,85
1215002,1209034,25
1215002,1213008,35
1215002,1214002,40
1215002,1215001,60
1215002,1215002,790
1215002,1215006,20
1215002,1216006,100
1215006,1213004,35
1215006,1215001,25
1215006,1215002,95
1215006,1215006,850
1215006,1215011,190
1215006,1216006,30
1215006,4816037,35
1215008,1215008,100
1215011,1215006,155
1215011,1215011,990
1215011,1217030,45
1215011,1218001,90
1215011,4816037,30
1216001,1209034,20
1216001,1213004,20
1216001,1213008,30
1216001,1215001,25
1216001,1215002,140
1216001,1216001,550
1216001,1216006,165
1216006,1214002,25
1216006,1215001,25
1216006,1215002,285
1216006,1216001,80
1216006,1216006,535
1216006,1216011,35
1216006,1217030,20
1216006,4816037,25
1216011,1215002,35
1216011,1216006,160
1216011,1216011,115
1216011,1217030,20
1216014,1216014,70
1217008,1217008,195
1217008,1217030,50
1217020,1217008,25
1217020,1217020,445
1217020,1217030,45
1217030,1209034,195
1217030,1215002,25
1217030,1215011,35
1217030,1216006,40
1217030,1216011,25
1217030,1217008,370
1217030,1217020,170
1217030,1217030,27635
1217030,1218001,145
1217030,1218006,35
1217030,3520005,20
1217030,4811052,20
1217030,4811061,35
1217030,4816037,510
1218001,1217030,310
1218001,1218001,645
1218001,1218003,40
1218001,1218006,20
1218003,1218003,80
1218006,1217030,20
1218006,1218001,30
1218006,1218006,545
1301001,1301001,30
1301001,1301006,270
1301001,1305022,25
1301001,1305045,20
1301004,1301004,80
1301004,1301006,1185
1301004,1301016,25
1301004,1305045,65
1301004,1305057,50
1301006,1001519,35
1301006,1209034,30
1301006,1301006,24430
1301006,1301016,375
1301006,1302008,20
1301006,1302011,20
1301006,1302012,40
1301006,1302016,35
1301006,1302018,65
1301006,1303012,25
1301006,1304001,20
1301006,1305006,20
1301006,1305007,60
1301006,1305015,170
1301006,1305021,25
1301006,1305022,55
1301006,1305045,315
1301006,1305057,330
1301006,1307022,35
1301006,1310032,80
1301006,4706059,20
1301006,4816037,25
1301016,1301006,300
1301016,1301016,120
1302001,1302052,20
1302004,1302004,190
1302006,1302006,155
1302008,1301006,90
1302008,1301016,40
1302008,1302008,25
1302008,1302018,20
1302011,1301006,105
1302011,1302011,40
1302011,1302012,150
1302011,1302016,105
1302011,1302018,185
1302011,1302026,30
1302011,1302037,40
1302012,1301006,25
1302012,1302012,115
1302012,1302016,40
1302012,1302018,35
1302016,1301006,90
1302016,1301016,60
1302016,1302008,20
1302016,1302011,20
1302016,1302012,75
1302016,1302016,175
1302016,1302018,270
1302016,1302026,30
1302016,1302037,35
1302018,1301006,50
1302018,1302011,20
1302018,1302012,40
1302018,1302016,115
1302018,1302018,230
1302021,1302016,25
1302021,1302018,40
1302021,1302026,45
1302021,1302037,60
1302024,1302018,25
1302024,1302024,35
1302024,1302026,110
1302024,1302037,30
1302026,1302012,20
1302026,1302018,20
1302026,1302024,80
1302026,1302026,325
1302026,1302037,55
1302028,1302018,20
1302028,1302024,30
1302028,1302026,35
1302028,1302037,70
1302031,1302037,175
1302034,1302012,20
1302034,1302026,45
1302034,1302034,35
1302034,1302037,410
1302034,1302042,30
1302037,1301006,50
1302037,1302018,45
1302037,1302024,20
1302037,1302026,45
1302037,1302034,40
1302037,1302037,1005
1302037,1302042,25
1302039,1302018,20
1302039,1302037,230
1302039,1302039,25
1302042,1302026,45
1302042,1302034,30
1302042,1302037,320
1302042,1302042,50
1302052,1301006,20
1302052,1302052,575
1303001,1303006,25
1303001,1303011,30
1303001,1303012,65
1303001,1310032,55
1303004,1303008,20
1303004,1303012,20
1303004,1310032,55
1303005,1303005,20
1303005,1303008,25
1303005,1310032,120
1303006,1303006,30
1303006,1303008,25
1303006,1303012,20
1303006,1310032,65
1303008,1301006,30
1303008,1303008,285
1303008,1303011,270
1303008,1303012,855
1303008,1310017,50
1303008,1310032,1725
1303011,1303008,65
1303011,1303011,380
1303011,1303012,905
1303011,1304005,30
1303011,1310017,35
1303011,1310032,615
1303012,1301006,45
1303012,1303008,50
1303012,1303011,910
1303012,1303012,2035
1303012,1310032,760
1303012,3547076,20
1303013,1303012,25
1303013,1303013,25
1303014,1303012,35
1303014,1304022,40
1303014,1310032,105
1303016,1301006,20
1303016,1303012,40
1303016,1303016,55
1303016,1304022,25
1303016,1310017,40
1303016,1310032,625
1303018,1304022,80
1303018,1304025,30
1303018,1310032,45
1304001,1301006,125
1304001,1303006,20
1304001,1303011,20
1304001,1310032,25
1304004,1303011,25
1304004,1303012,25
1304004,1310032,30
1304005,1303012,35
1304005,1304005,55
1304005,1310032,65
1304006,1310032,20
1304008,1301006,20
1304011,1303012,25
1304011,1304011,30
1304011,1310032,55
1304013,1304011,20
1304013,1310032,35
1304014,1301006,20
1304014,1304011,20
1304014,1305021,30
1304014,1305022,20
1304018,1303012,25
1304018,1304011,55
1304018,1304025,40
1304018,1310032,30
1304021,1303011,20
1304021,1304021,20
1304021,1304022,50
1304021,1310032,90
1304022,1304022,400
1304022,1304024,20
1304022,1304025,60
1304022,1310032,155
1304024,1304022,50
1304024,1304024,50
1304024,1304025,105
1304024,1310032,30
1304025,1303012,20
1304025,1304024,35
1304025,1304025,175
1304025,1310032,35
1305001,1305022,40
1305004,1301006,215
1305004,1305004,20
1305004,1305007,40
1305004,1305022,25
1305004,1305045,20
1305004,1305057,25
1305006,1301006,630
1305006,1305006,55
1305006,1305007,110
1305006,1305045,85
1305006,1305057,90
1305007,1301006,815
1305007,1305006,25
1305007,1305007,440
1305007,1305021,25
1305007,1305022,35
1305007,1305045,50
1305007,1305057,70
1305008,1301006,90
1305011,1301006,600
1305011,1301016,35
1305011,1305015,85
1305014,1301006,605
1305014,1305007,105
1305014,1305014,60
1305014,1305045,70
1305014,1305057,55
1305015,1301006,1760
1305015,1301016,60
1305015,1305015,225
1305015,1305045,20
1305015,1305057,20
1305015,1310032,20
1305016,1301006,195
1305016,1305007,90
1305016,1305016,20
1305016,1305021,20
1305016,1305022,30
1305016,1305057,40
1305018,1301006,105
1305018,1305007,25
1305018,1305018,70
1305018,1305021,65
1305018,1305022,125
1305021,1301006,100
1305021,1305018,30
1305021,1305021,205
1305021,1305022,345
1305021,1305023,45
1305021,1305026,35
1305021,1305031,30
1305021,1305057,20
1305021,1307022,40
1305022,1301006,115
1305022,1305007,20
1305022,1305021,210
1305022,1305022,815
1305022,1305023,45
1305022,1305026,55
1305022,1307022,45
1305023,1301006,55
1305023,1305021,100
1305023,1305022,205
1305023,1305023,50
1305023,1305026,25
1305024,1305022,95
1305026,1305021,70
1305026,1305022,120
1305026,1305026,65
1305026,1307022,40
1305026,1307029,20
1305028,1305021,50
1305028,1305022,45
1305028,1305028,75
1305028,1306020,20
1305028,1307022,100
1305028,1307024,30
1305028,1307029,25
1305028,1307045,25
1305031,1301006,90
1305031,1305021,230
1305031,1305022,410
1305031,1305023,20
1305031,1305026,30
1305031,1305031,95
1305031,1305034,20
1305031,1307022,35
1305034,1301006,105
1305034,1305007,65
1305034,1305018,35
1305034,1305021,60
1305034,1305022,90
1305034,1305023,30
1305034,1305026,25
1305034,1305034,90
1305036,1301006,20
1305036,1305036,20
1305038,1301006,235
1305038,1305015,20
1305038,1305038,25
1305045,1301006,3355
1305045,1301016,80
1305045,1305007,45
1305045,1305022,25
1305045,1305045,800
1305045,1305057,455
1305045,1310032,35
1305045,4816037,20
1305057,1209034,40
1305057,1301006,5070
1305057,1301016,200
1305057,1302008,20
1305057,1305007,90
1305057,1305022,20
1305057,1305045,900
1305057,1305057,965
1305057,1307022,20
1305057,1310032,55
1305057,4816037,35
1306001,1306001,50
1306001,1306003,35
1306001,1307022,55
1306003,1306003,25
1306003,1306006,20
1306003,1307022,30
1306004,1306003,20
1306004,1306006,20
1306004,1307022,20
1306008,1305022,20
1306008,1306008,30
1306008,1307022,100
1306011,1306011,25
1306011,1306020,85
1306011,1306025,35
1306011,1307022,250
1306011,1307045,55
1306014,1306014,45
1306014,1306020,225
1306014,1307019,45
1306014,1307022,1085
1306014,1307024,45
1306014,1307028,40
1306014,1307029,20
1306014,1307045,145
1306020,1301006,20
1306020,1306014,35
1306020,1306020,1920
1306020,1306025,25
1306020,1307009,30
1306020,1307012,35
1306020,1307016,20
1306020,1307019,70
1306020,1307022,5165
1306020,1307028,35
1306020,1307045,810
1306020,1307052,70
1306020,4816037,20
1306025,1306020,45
1306025,1306025,90
1306025,1307022,200
1306025,1307045,40
1307001,1211011,45
1307001,1307001,65
1307001,1307002,45
1307001,1307009,65
1307001,1307022,35
1307002,1307002,60
1307004,1211011,25
1307004,1307002,65
1307004,1307004,45
1307004,1307009,30
1307004,1307022,40
1307004,1307052,20
1307005,1306020,25
1307005,1307005,325
1307005,1307007,445
1307005,1307009,25
1307005,1307012,20
1307005,1307016,145
1307005,1307019,30
1307005,1307022,700
1307005,1307045,220
1307005,1307052,370
1307005,1308007,20
1307005,4816037,20
1307007,1307005,70
1307007,1307007,480
1307007,1307016,55
1307007,1307022,170
1307007,1307045,20
1307007,1307052,100
1307008,1211011,45
1307008,1307009,240
1307008,1307022,35
1307009,1209034,30
1307009,1211006,40
1307009,1211009,40
1307009,1211011,155
1307009,1307008,55
1307009,1307009,1265
1307009,1307012,55
1307009,1307022,210
1307009,1307045,40
1307011,1307009,30
1307011,1307022,40
1307011,1307045,25
1307012,1307009,50
1307012,1307012,25
1307012,1307022,25
1307013,1307009,100
1307013,1307012,65
1307013,1307013,400
1307013,1307022,910
1307013,1307045,395
1307013,1307052,40
1307016,1306020,20
1307016,1307007,20
1307016,1307016,250
1307016,1307022,840
1307016,1307045,290
1307016,1307052,265
1307016,1308001,35
1307016,1308005,25
1307019,1301006,20
1307019,1306020,115
1307019,1307016,45
1307019,1307019,280
1307019,1307022,2925
1307019,1307045,585
1307019,1307052,60
1307019,1310032,30
1307022,1209034,65
1307022,1211006,35
1307022,1211011,110
1307022,1301006,70
1307022,1306014,20
1307022,1306020,895
1307022,1307005,30
1307022,1307007,70
1307022,1307009,85
1307022,1307012,70
1307022,1307013,40
1307022,1307016,115
1307022,1307019,565
1307022,1307022,23565
1307022,1307024,20
1307022,1307028,25
1307022,1307029,35
1307022,1307045,3885
1307022,1307052,380
1307022,1308002,20
1307022,1308005,60
1307022,1309050,25
1307022,1310032,75
1307022,3506008,25
1307022,4816037,45
1307024,1305022,30
1307024,1305028,45
1307024,1306020,70
1307024,1307019,30
1307024,1307022,505
1307024,1307024,205
1307024,1307028,50
1307024,1307029,70
1307024,1307045,70
1307028,1306020,40
1307028,1307019,20
1307028,1307022,485
1307028,1307024,105
1307028,1307028,95
1307028,1307029,40
1307028,1307045,50
1307029,1307022,165
1307029,1307024,45
1307029,1307028,25
1307029,1307029,125
1307045,1209034,20
1307045,1211011,65
1307045,1301006,30
1307045,1306020,175
1307045,1307009,55
1307045,1307012,155
1307045,1307013,55
1307045,1307016,70
1307045,1307019,130
1307045,1307022,6100
1307045,1307045,3845
1307045,1307052,235
1307045,1308005,20
1307045,1310032,35
1307045,4816037,40
1307052,1306020,25
1307052,1307005,40
1307052,1307007,40
1307052,1307016,285
1307052,1307022,670
1307052,1307045,270
1307052,1307052,1030
1307052,1308005,25
1308001,1307005,20
1308001,1307016,60
1308001,1307019,25
1308001,1307022,600
1308001,1307045,155
1308001,1307052,170
1308001,1308001,215
1308001,1308002,45
1308001,1308005,90
1308001,1308007,60
1308002,1307016,55
1308002,1307022,340
1308002,1307045,70
1308002,1307052,100
1308002,1308001,35
1308002,1308002,85
1308002,1308005,110
1308002,1308007,25
1308002,1308018,20
1308004,1307016,35
1308004,1307022,165
1308004,1307045,80
1308004,1307052,40
1308004,1308004,100
1308004,1308005,435
1308004,1308007,30
1308004,1308016,65
1308004,1308017,20
1308004,1308018,20
1308005,1307022,105
1308005,1307045,25
1308005,1307052,30
1308005,1308004,35
1308005,1308005,390
1308005,1308016,20
1308005,1308018,50
1308006,1307022,250
1308006,1307045,40
1308006,1308001,25
1308006,1308004,35
1308006,1308005,110
1308006,1308006,45
1308006,1308007,60
1308007,1307022,205
1308007,1307045,75
1308007,1307052,40
1308007,1308001,25
1308007,1308005,65
1308007,1308007,135
1308008,1307022,95
1308008,1307045,25
1308008,1308005,35
1308008,1308008,45
1308010,1307022,50
1308014,1307019,25
1308014,1307022,65
1308014,1308004,20
1308014,1308005,25
1308014,1308014,80
1308014,1308016,25
1308014,1308017,40
1308015,1308015,245
